,urls
1733,https://www.fool.com/earnings/call-transcripts/2020/02/11/blackbaud-inc-blkb-q4-2019-earnings-call-transcrip.aspx
1734,https://www.fool.com/the-ascent/credit-cards/articles/5-financial-mistakes-your-30s/
1735,https://www.fool.com/quote/cto
1736,https://www.fool.com/earnings/call-transcripts/2020/01/30/microsoft-corp-msft-q2-2020-earnings-call-transcri.aspx
1737,https://www.fool.com/earnings/call-transcripts/2020/02/12/techtarget-ttgt-q4-2019-earnings-call-transcript.aspx
1738,https://www.fool.com/earnings/call-transcripts/2020/01/02/resources-connection-inc-recn-q2-2020-earnings-cal.aspx
1739,https://www.fool.com/the-ascent/credit-cards/articles/will-my-credit-score-go-up-if-i-pay-off-my-balance/
1740,https://www.fool.com/earnings/call-transcripts/2019/11/08/playa-hotels-resorts-nv-plya-q3-2019-earnings-call.aspx
1741,https://www.fool.com/earnings/call-transcripts/2019/11/11/liberty-media-corporation-lsxma-q3-2019-earnings-c.aspx
1742,https://www.fool.com/earnings/call-transcripts/2020/01/24/midwestone-financial-group-inc-mofg-q4-2019-earnin.aspx
1743,https://www.fool.com/earnings/call-transcripts/2019/11/26/spire-inc-sr-q4-2019-earnings-call-transcript.aspx
1744,https://www.fool.com/earnings/call-transcripts/2020/02/06/brookfield-business-partners-lp-bbu-q4-2019-earnin.aspx
1745,https://www.fool.com/quote/nasdaq/invesco-qqq-trust/qqq/
1746,https://www.fool.com/earnings/call-transcripts/2020/01/08/lennar-corp-len-q4-2019-earnings-call-transcript.aspx
1747,https://www.fool.com/investing/2020/01/26/why-discount-discounters-continue-grow-in-2020.aspx
1748,https://www.fool.com/the-ascent/credit-cards/articles/how-build-your-credit-after-divorce/
1749,https://www.fool.com/the-ascent/credit-cards/bank-of-america-cash-rewards-review/
1750,https://www.fool.com/earnings/call-transcripts/2020/01/28/tcf-financial-corporation-tcf-q4-2019-earnings-cal.aspx
1751,https://www.fool.com/the-ascent/credit-cards/articles/how-to-increase-your-capital-one-credit-limit/
1752,https://www.fool.com/earnings/call-transcripts/2019/12/05/medallia-inc-mdla-q3-2020-earnings-call-transcript.aspx
1753,https://www.fool.com/earnings/call-transcripts/2020/02/07/natural-grocers-by-vitamin-cottage-ngvc-q1-2020-ea.aspx
1754,https://www.fool.com/the-ascent/credit-cards/chase-sapphire-preferred-review/
1755,https://www.fool.com/earnings/call-transcripts/2019/11/21/williams-sonoma-inc-wsm-q3-2019-earnings-call-tran.aspx
1756,https://www.fool.com/earnings/call-transcripts/2020/01/29/enova-international-enva-q4-2019-earnings-call-tra.aspx
1757,https://www.fool.com/earnings/call-transcripts/2020/02/12/prothena-prta-q4-2019-earnings-call-transcript.aspx
1758,https://www.fool.com/the-ascent/banks/articles/4-money-habits-that-are-preventing-you-from-becoming-rich/
1759,https://www.fool.com/earnings/call-transcripts/2019/11/08/bloom-energy-corporation-be-q3-2019-earnings-call.aspx
1760,https://www.fool.com/the-ascent/mortgages/articles/4-ways-to-save-on-a-mortgage/
1761,https://www.fool.com/earnings/call-transcripts/2020/01/15/organigram-holdings-ogi-q1-2020-earnings-call-tran.aspx
1762,https://www.fool.com/earnings/call-transcripts/2019/12/04/restoration-hardware-holdings-inc-rh-q3-2019-earni.aspx
1763,https://www.fool.com/investing/general/2014/06/01/how-to-buy-stocks-in-the-dow-jones-industrials.aspx
1764,https://www.fool.com/earnings/call-transcripts/2019/11/22/foot-locker-inc-fl-q3-2019-earnings-call-transcrip.aspx
1765,https://www.fool.com/investing/2019/03/09/tesla-has-some-problems.aspx
1766,https://www.fool.com/knowledge-center/what-is-the-dow-jones-industrial-average.aspx
1767,https://www.fool.com/earnings/call-transcripts/2020/01/30/altria-group-inc-mo-q4-2019-earnings-call-transcri.aspx
1768,https://www.fool.com/earnings/call-transcripts/2020/01/30/thermo-fisher-scientific-inc-tmo-q4-2019-earnings.aspx
1769,https://www.fool.com/earnings/call-transcripts/2019/11/19/americas-car-mart-inc-crmt-q2-2020-earnings-call-t.aspx
1770,https://www.fool.com/earnings/call-transcripts/2019/12/05/the-descartes-systems-group-inc-dsgx-q3-2020-earni.aspx
1771,https://www.fool.com/earnings/call-transcripts/2020/01/31/manpowergroup-inc-man-q4-2019-earnings-call-transc.aspx
1772,https://www.fool.com/earnings/call-transcripts/2020/01/30/limelight-networks-inc-llnw-q4-2019-earnings-call.aspx
1773,https://www.fool.com/earnings/call-transcripts/2020/01/24/dime-community-bancshares-dcom-q4-2019-earnings-ca.aspx
1774,https://www.fool.com/earnings/call-transcripts/2020/01/30/enterprise-products-partners-lp-epd-q4-2019-earnin.aspx
1775,https://www.fool.com/earnings/call-transcripts/2020/02/13/avalara-inc-avlr-q4-2019-earnings-call-transcript.aspx
1776,https://www.fool.com/earnings/call-transcripts/2020/02/07/corporate-office-properties-trust-ofc-q4-2019-earn.aspx
1777,https://www.fool.com/the-ascent/credit-cards/cards-for-gas-and-groceries/
1778,https://www.fool.com/legal/terms-and-conditions/
1779,https://www.fool.com/earnings/call-transcripts/2020/02/12/western-union-wu-q4-2019-earnings-call-transcript.aspx
1780,https://www.fool.com/earnings/call-transcripts/2019/11/14/zealand-pharma-as-zeal-q3-2019-earnings-call-trans.aspx
1781,https://www.fool.com/earnings/call-transcripts/2019/11/13/simulations-plus-inc-slp-q4-2019-earnings-call-tra.aspx
1782,https://www.fool.com/earnings/call-transcripts/2020/01/28/hanmi-financial-corp-hafc-q4-2019-earnings-call-tr.aspx
1783,https://www.fool.com/earnings/call-transcripts/2019/12/29/william-lyon-homes-wlh-q3-2019-earnings-call-trans.aspx
1784,https://www.fool.com/earnings/call-transcripts/2020/02/14/agnico-eagle-mines-ltd-aem-q4-2019-earnings-call-t.aspx
1785,https://www.fool.com/earnings/call-transcripts/2020/01/06/cognex-corp-cgnx-q3-2019-earnings-call-transcript.aspx
1786,https://www.fool.com/earnings/call-transcripts/2020/01/31/chevron-corporation-cvx-q4-2019-earnings-call-tran.aspx
1787,https://www.fool.com/the-ascent/banks/articles/5-ways-to-avoid-monthly-banking-fees/
1788,https://www.fool.com/earnings/call-transcripts/2019/11/18/cootek-cayman-inc-ctk-q3-2019-earnings-call-transc.aspx
1789,https://www.fool.com/the-ascent/credit-cards/articles/how-to-avoid-an-annual-fee-by-downgrading-your-cre/
1790,https://www.fool.com/quote/nysemkt/spdr-dow-jones-industrial-average-etf-trust/dia/balance-sheet/
1791,https://www.fool.com/earnings/call-transcripts/2019/11/13/macom-technology-solutions-holdings-mtsi-q4-2019-e.aspx
1792,https://www.fool.com/earnings/call-transcripts/2020/02/13/alteryx-inc-ayx-q4-2019-earnings-call-transcript.aspx
1793,https://www.fool.com/the-ascent/student-loans/articles/7-student-loan-mistakes-will-cost-you-thousands/
1794,https://www.fool.com/earnings/call-transcripts/2019/11/12/ugi-corp-ugi-q4-2019-earnings-call-transcript.aspx
1795,https://www.fool.com/earnings/call-transcripts/2020/02/06/intercontinental-exchange-inc-ice-q4-2019-earnings.aspx
1796,https://www.fool.com/earnings/call-transcripts/2020/02/05/atmos-energy-corp-ato-q1-2020-earnings-call-transc.aspx
1797,https://www.fool.com/earnings/call-transcripts/2020/01/31/spirit-of-texas-bancshares-stxb-q4-2019-earnings-c.aspx
1798,https://www.fool.com/the-ascent/credit-cards/articles/people-9-states-have-best-credit-scores-nation/
1799,https://www.fool.com/podcasts/motley-fool-money/
1800,https://www.fool.com/earnings/call-transcripts/2019/12/12/intl-fcstone-inc-intl-q4-2019-earnings-call-transc.aspx
1801,https://www.fool.com/earnings/call-transcripts/2019/12/10/liquidity-services-inc-lqdt-q3-2019-earnings-call.aspx
1802,https://www.fool.com/the-ascent/banks/articles/5-financial-habits-highly-successful-people/
1803,https://www.fool.com/earnings/call-transcripts/2020/02/11/varex-imaging-corporation-vrex-q1-2020-earnings-ca.aspx
1804,https://www.fool.com/earnings/call-transcripts/2020/01/30/raytheon-co-rtn-q4-2019-earnings-call-transcript.aspx
1805,https://www.fool.com/earnings/call-transcripts/2020/01/28/3m-co-mmm-q4-2019-earnings-call-transcript.aspx
1806,https://www.fool.com/investing/2020/01/30/target-and-tjx-companies-to-benefit-from-pier-1s-c.aspx
1807,https://www.fool.com/earnings/call-transcripts/2020/01/08/helen-of-troy-ltd-hele-q3-2020-earnings-call-trans.aspx
1808,https://www.fool.com/retirement/2016/12/19/the-perfect-retirement-strategy-for-20-somethings.aspx
1809,https://www.fool.com/legal/stuff-we-own/
1810,https://www.fool.com/earnings/call-transcripts/2020/02/13/agios-pharmaceuticals-inc-agio-q4-2019-earnings-ca.aspx
1811,https://www.fool.com/earnings/call-transcripts/2020/02/13/precision-drilling-corporation-pds-q4-2019-earning.aspx
1812,https://www.fool.com/earnings/call-transcripts/2019/11/17/syros-pharmaceuticals-incsyrs-q3-2019-earnings-cal.aspx
1813,https://www.fool.com/earnings/call-transcripts/2020/02/12/cyberark-software-ltd-cybr-q4-2019-earnings-call-t.aspx
1814,https://www.fool.com/the-ascent/student-loans/articles/is-income-based-student-loan-repayment-right-you/
1815,https://www.fool.com/earnings/call-transcripts/2020/01/30/msci-inc-msci-q4-2019-earnings-call-transcript.aspx
1816,https://www.fool.com/earnings/call-transcripts/2019/11/12/cannae-holdings-inc-cnne-q3-2019-earnings-call-tra.aspx
1817,https://www.fool.com/the-ascent/credit-cards/articles/whats-the-difference-between-a-credit-card-and-a-charge-card/
1818,https://www.fool.com/investing/what-is-a-blue-chip-stock.aspx
1819,https://www.fool.com/earnings/call-transcripts/2019/11/21/ooma-inc-ooma-q3-2020-earnings-call-transcript.aspx
1820,https://www.fool.com/earnings/call-transcripts/2020/02/14/roku-inc-roku-q4-2019-earnings-call-transcript.aspx
1821,https://www.fool.com/earnings/call-transcripts/2020/02/13/linde-plc-lin-q4-2019-earnings-call-transcript.aspx
1822,https://www.fool.com/earnings/call-transcripts/2020/01/29/extreme-networks-inc-extr-q2-2020-earnings-call-tr.aspx
1823,https://www.fool.com/mms/mark/op-sa-v-sp-wdg
1824,https://www.fool.com/earnings/call-transcripts/2020/02/04/eagle-materials-inc-exp-q3-2020-earnings-call-tran.aspx
1825,https://www.fool.com/earnings/call-transcripts/2019/11/13/catalyst-pharmaceuticals-inc-cprx-q3-2019-earnings.aspx
1826,https://www.fool.com/earnings/call-transcripts/2019/11/11/zogenix-inc-zgnx-q3-2019-earnings-call-transcript.aspx
1827,https://www.fool.com/earnings/call-transcripts/2020/02/14/shockwave-medical-inc-swav-q4-2019-earnings-call-t.aspx
1828,https://www.fool.com/earnings/call-transcripts/2020/02/11/euronet-worldwide-inc-eeft-q4-2019-earnings-call-t.aspx
1829,https://www.fool.com/earnings/call-transcripts/2020/01/27/homestreet-inc-hmst-q4-2019-earnings-call-transcri.aspx
1830,https://www.fool.com/earnings/call-transcripts/2020/01/09/wd-40-co-wdfc-q1-2020-earnings-call-transcript.aspx
1831,https://www.fool.com/earnings/call-transcripts/2020/01/28/osi-systems-inc-osis-q2-2020-earnings-call-transcr.aspx
1832,https://www.fool.com/earnings/call-transcripts/2020/01/22/citrix-systems-inc-ctxs-q4-2019-earnings-call-tran.aspx
1833,https://www.fool.com/earnings/call-transcripts/2019/12/20/winnebago-industries-inc-wgo-q1-2020-earnings-call.aspx
1834,https://www.fool.com/earnings/call-transcripts/2019/11/26/nutanix-inc-ntnx-q1-2020-earnings-call-transcript.aspx
1835,https://www.fool.com/earnings/call-transcripts/2020/01/13/shaw-communications-inc-sjr-q1-2020-earnings-call.aspx
1836,https://www.fool.com/the-ascent/banks/articles/7-biggest-banking-mistakes-nearly-everyone-is-making/
1837,https://www.fool.com/the-ascent/credit-cards/articles/student-vs-secured-credit-cards-which-should-you-c/
1838,https://www.fool.com/earnings/call-transcripts/2020/02/05/powell-industries-inc-powl-q1-2020-earnings-call-t.aspx
1839,https://www.fool.com/earnings/call-transcripts/2020/02/06/metlife-met-q4-2019-earnings-call-transcript.aspx
1840,https://www.fool.com/the-ascent/banks/articles/4-things-to-never-give-a-debt-collector-over-the-phone/
1841,https://www.fool.com/earnings/call-transcripts/2020/01/29/littelfuse-inc-lfus-q4-2019-earnings-call-transcri.aspx
1842,https://www.fool.com/earnings/call-transcripts/2020/02/13/wyndham-hotels-resorts-inc-wh-q4-2019-earnings-cal.aspx
1843,https://www.fool.com/earnings/call-transcripts/2020/02/04/cts-corp-cts-q4-2019-earnings-call-transcript.aspx
1844,https://www.fool.com/earnings/call-transcripts/2019/11/21/golden-ocean-group-ltd-gogl-q3-2019-earnings-call.aspx
1845,https://www.fool.com/earnings/call-transcripts/2019/11/25/organigram-holdings-ogi-q4-2019-earnings-call-tran.aspx
1846,https://www.fool.com/earnings/call-transcripts/2020/02/11/consol-coal-resources-lp-ccr-q4-2019-earnings-call.aspx
1847,https://www.fool.com/the-ascent/banks/articles/4-times-to-consider-a-money-market-account/
1848,https://www.fool.com/earnings/call-transcripts/2019/11/11/ncr-corp-ncr-q3-2019-earnings-call-transcript.aspx
1849,https://www.fool.com/earnings/call-transcripts/2020/02/11/rgc-resources-rgco-q1-2020-earnings-call-transcrip.aspx
1850,https://www.fool.com/earnings/call-transcripts/2020/01/21/signature-bank-sbny-q4-2019-earnings-call-transcri.aspx
1851,https://www.fool.com/earnings/call-transcripts/2019/12/02/anaplan-inc-plan-q3-2020-earnings-call-transcript.aspx
1852,https://www.fool.com/investing/how-to-invest-in-healthcare-stocks.aspx
1853,https://www.fool.com/earnings/call-transcripts/2019/11/12/covetrus-inc-cvet-q3-2019-earnings-call-transcript.aspx
1854,https://www.fool.com/earnings/call-transcripts/2020/02/10/invacare-corp-ivc-q4-2019-earnings-call-transcript.aspx
1855,https://www.fool.com/earnings/call-transcripts/2020/01/29/calix-calx-q4-2019-earnings-call-transcript.aspx
1856,https://www.fool.com/the-ascent/banks/articles/what-is-the-prime-rate/
1857,https://www.fool.com/earnings/call-transcripts/2020/01/29/mplx-lp-mplx-q4-2019-earnings-call-transcript.aspx
1858,https://www.fool.com/the-ascent/credit-cards/best-credit-cards-for-students/
1859,https://www.fool.com/earnings/call-transcripts/2019/11/18/zto-express-zto-q3-2019-earnings-call-transcript.aspx
1860,https://www.fool.com/earnings/call-transcripts/2020/01/30/alliance-data-systems-corp-ads-q4-2019-earnings-ca.aspx
1861,https://www.fool.com/investing/2020/02/16/can-ao-smith-weather-another-china-headwind.aspx
1862,https://www.fool.com/earnings/call-transcripts/2020/02/05/renaissancere-holdings-ltd-rnr-q4-2019-earnings-ca.aspx
1863,https://www.fool.com/earnings/call-transcripts/2019/12/02/yintech-investment-holdings-limited-yin-q3-2019-ea.aspx
1864,https://www.fool.com/earnings/call-transcripts/2019/11/12/biodelivery-sciences-international-inc-bdsi-q3-201.aspx
1865,https://www.fool.com/the-ascent/student-loans/articles/how-i-saved-1346-in-18-months-by-refinancing-my-student-loans/
1866,https://www.fool.com/the-ascent/buying-stocks/articles/whats-involved-in-opening-a-brokerage-account/
1867,https://www.fool.com/earnings/call-transcripts/2020/02/06/fmc-corp-fmc-q4-2019-earnings-call-transcript.aspx
1868,https://www.fool.com/the-ascent/credit-cards/articles/is-the-victorias-secret-angel-card-worth-it/
1869,https://www.fool.com/earnings/call-transcripts/2020/02/07/viasat-inc-vsat-q3-2020-earnings-call-transcript.aspx
1870,https://www.fool.com/the-ascent/credit-cards/capital-one/
1871,https://www.fool.com/earnings/call-transcripts/2020/01/31/mitek-systems-mitk-q1-2020-earnings-call-transcrip.aspx
1872,https://www.fool.com/the-ascent/credit-cards/articles/how-to-plan-your-next-vacation-with-credit-card-points/
1873,https://www.fool.com/legal/privacy-statement/
1874,https://www.fool.com/earnings/call-transcripts/2019/12/13/oracle-corp-orcl-q2-2020-earnings-call-transcript.aspx
1875,https://www.fool.com/earnings/call-transcripts/2020/02/11/palatin-technologies-ptn-q2-2020-earnings-call-tra.aspx
1876,https://www.fool.com/the-ascent/credit-cards/articles/7-top-credit-cards-amazon-cash-back/
1877,https://www.fool.com/earnings/call-transcripts/2020/02/13/the-kraft-heinz-company-khc-q4-2019-earnings-call.aspx
1878,https://www.fool.com/investing/general/2014/10/16/peter-thiel-when-the-next-bubble-bursts-risky-stoc.aspx
1879,https://www.fool.com/earnings/call-transcripts/2020/02/13/generac-holdings-inc-gnrc-q4-2019-earnings-call-tr.aspx
1880,https://www.fool.com/quote/nyse/a-o-smith/aos/
1881,https://www.fool.com/earnings/call-transcripts/2020/01/23/procter-gamble-co-pg-q2-2020-earnings-call-transcr.aspx
1882,https://www.fool.com/earnings/call-transcripts/2019/11/12/daseke-inc-dske-q3-2019-earnings-call-transcript.aspx
1883,https://www.fool.com/earnings/call-transcripts/2019/11/13/meritor-mtor-q4-2019-earnings-call-transcript.aspx
1884,https://www.fool.com/earnings/call-transcripts/2020/01/30/alexion-pharmaceuticals-inc-alxn-q4-2019-earnings.aspx
1885,https://www.fool.com/the-ascent/credit-cards/articles/how-celebrate-valentines-day-budget/
1886,https://www.fool.com/the-ascent/credit-cards/articles/heres-how-many-points-you-need-to-get-a-free-southwest-flight/
1887,https://www.fool.com/the-ascent/credit-cards/articles/how-will-one-late-credit-card-payment-affect-my-sc/
1888,https://www.fool.com/earnings/call-transcripts/2020/02/06/ngl-energy-partners-lp-ngl-q3-2020-earnings-call-t.aspx
1889,https://www.fool.com/earnings/call-transcripts/2020/01/23/columbia-banking-system-inc-colb-q4-2019-earnings.aspx
1890,https://www.fool.com/earnings/call-transcripts/2019/11/26/autodesk-inc-adsk-q3-2020-earnings-call-transcript.aspx
1891,https://www.fool.com/earnings/call-transcripts/2020/02/07/banco-bradesco-sa-bbdo-q4-2019-earnings-call-trans.aspx
1892,https://www.fool.com/earnings/call-transcripts/2020/02/15/mrc-global-mrc-q4-2019-earnings-call-transcript.aspx
1893,https://www.fool.com/earnings/call-transcripts/2020/02/14/regency-centers-corp-reg-q4-2019-earnings-call-tra.aspx
